PLZ;Ort;Entstehungsjahr;Lat;Lon
3223;Wienerbruck;01.01.1966;47.8663383347944;15.3045161757663
7131;Halbturn;01.01.1966;47.867653569969;16.9817389255168
4865;Nußdorf am Attersee;01.01.1966;47.8691077676498;13.5219969052586
3295;Lackenhof;01.01.1966;47.8691196484284;15.1494209099317
4463;Großraming;01.01.1966;47.8695768322748;14.5379823978781
5301;Eugendorf;01.01.1966;47.8698562269507;13.1297402638848
3293;Lunz;01.01.1966;47.8698605547649;15.0246712029308
5161;Elixhausen;01.01.1966;47.8705810519952;13.0669819870381
2753;Markt Piesting;01.01.1966;47.8720269641569;16.1229877639347
2601;Sollenau;01.01.1966;47.87230535;16.2613188689911
4563;Micheldorf;01.01.1966;47.8723515;14.1323653
4814;Neukirchen;01.01.1966;47.8738559;13.7146176
2490;Ebenfurth;01.01.1966;47.8743323;16.3553856
4882;Oberwang;01.01.1966;47.8748482048081;13.4219615119028
7053;Hornstein;01.01.1966;47.8760353495444;16.4186967623288
7123;Mönchhof;01.01.1966;47.8790672269511;16.9436599554527
2755;Oed;01.01.1966;47.879081654262;16.0259616829012
5311;Loibichl;01.01.1966;47.8800680294185;13.3505715719099
2751;Steinabrückl;01.01.1966;47.881203403277;16.2124892568764
2603;Felixdorf;01.01.1966;47.8816103319464;16.2412000647986
4852;Weyregg am Attersee;01.01.1966;47.8820976560105;13.5715744708916
3342;Opponitz;01.01.1966;47.8857617215737;14.8349570772474
4592;Leonstein;01.01.1966;47.8860608063488;14.235180669474
2770;Gutenstein;01.01.1966;47.88666;15.81124
4462;Reichraming;01.01.1966;47.8876947158262;14.4598084745284
4591;Molln;01.01.1966;47.8887819887461;14.263208464753
4562;Steinbach am Ziehberg;01.01.1966;47.8897295223762;14.0458142848336
7082;Donnerskirchen;01.01.1966;47.8903566720186;16.6491605742795
5102;Anthering;01.01.1966;47.8909851;13.0184192
8122;Waldstein;01.01.1966;47.8934829666667;16.917361
2763;Pernitz;01.01.1966;47.8953144887623;15.8972609888022
7122;Gols;01.01.1966;47.8956598879056;16.9121807244833
4813;Altmünster;01.01.1966;47.8967616061279;13.7629427144453
2560;Berndorf;01.01.1966;47.8973743;16.0989018
5302;Henndorf am Wallersee;01.01.1966;47.8997538264389;13.1948639083814
3334;Gaflenz;01.01.1966;47.9007820595985;14.7228404555043
4644;Scharnstein;01.01.1966;47.9016382818789;13.9487822548906
2663;Rohr im Gebirge;01.01.1966;47.9026815;15.7094563
5201;Seekirchen;01.01.1966;47.9051327;13.1339097
4810;Gmunden;01.01.1966;47.9071809;13.8079245
4560;Kirchdorf an der Krems;01.01.1966;47.9074313;14.1254102958433
3192;Hohenberg;01.01.1966;47.9099972816052;15.6144908225094
4893;Zell am Moos;01.01.1966;47.9104935664722;13.3280219605515
4817;St. Konrad;01.01.1966;47.9117438299118;13.8887898761207
4864;Attersee;01.01.1966;47.9119802980695;13.5246398544557
4881;Straß im Attergau;01.01.1966;47.9133447302561;13.4760285561124
2486;Pottendorf;01.01.1966;47.9146002;16.3883378
2443;Deutsch-Brodersdorf;01.01.1966;47.915443140834;16.527316583518
7083;Purbach am Neusiedler See;01.01.1966;47.91619035;16.6929547914583
2551;Enzesfeld-Lindabrunn;01.01.1966;47.9195670977776;16.1840741112419
2485;Wampersdorf;01.01.1966;47.9211355;16.4233234492393
3214;Puchenstuben;01.01.1966;47.921755689775;15.268345924864
4460;Losenstein;01.01.1966;47.9218827960121;14.4179576967421
4453;Trattenbach;01.01.1966;47.9228919103147;14.3490760021401
2525;Günselsdorf;01.01.1966;47.9231482;16.2857451
3292;Gaming;01.01.1966;47.9240981176567;15.0914894940327
2451;Hof am Leithaberge;01.01.1966;47.9246391070072;16.5576053849626
7121;Weiden am See;01.01.1966;47.9248636905956;16.8638923190672
4565;Inzersdorf im Kremstal;01.07.2010;47.925682072659;14.0829214802728
2602;Blumau-Neurißhof;01.01.1966;47.9260991983006;16.2978598577705
3341;Ybbsitz;01.01.1966;47.9295867509088;14.8622408846733
3212;Schwarzenbach an der Pielach;01.01.1966;47.9296659775413;15.3769880231184
2544;Leobersdorf;01.01.1966;47.9305039;16.2182473497876
4443;Maria Neustift;01.01.1966;47.930535022896;14.6213932169327
2552;Hirtenberg;01.01.1966;47.9310231392943;16.1841737997065
3184;Türnitz;01.01.1966;47.9317203724274;15.4913080815206
4880;St. Georgen im Attergau;01.01.1966;47.9338509234403;13.4848838725639
4554;Oberschlierbach;01.09.2012;47.9339621509757;14.1634896802208
5162;Obertrum am See;01.01.1966;47.9343009848942;13.0694588006604
4816;Gschwandt;01.01.1966;47.9350844261855;13.8494159742918
4553;Schlierbach;01.01.1966;47.9379449046709;14.1170104578934
2425;Nickelsdorf;01.01.1966;47.9380921122803;17.0735223238133
3291;Kienberg;01.01.1966;47.9429793;15.1146529
5151;Nußdorf am Haunsberg;01.01.1966;47.9431686237364;12.9946200181071
7091;Breitenbrunn am Neusiedler See;01.01.1966;47.9439278986725;16.7327940802063
5114;Göming;01.01.1966;47.9447868796948;12.9543540285131
5202;Neumarkt am Wallersee;01.01.1966;47.9463932317407;13.2256048779518
2484;Weigelsdorf;01.01.1966;47.9467438379176;16.4067158644527
3340;Waidhofen an der Ybbs;01.01.1966;47.9481381963176;14.7759593366746
5110;Oberndorf bei Salzburg;01.01.1966;47.9502601491613;12.941102306591
7092;Winden am See;01.01.1966;47.9503239577232;16.7579588053369
2542;Kottingbrunn;01.01.1966;47.9520478;16.2301507
4812;Pinsdorf;01.01.1966;47.9543595863297;13.7540039329059
4452;Ternberg;01.01.1966;47.9544056002639;14.3308731330465
7100;Neusiedl am See;01.01.1966;47.9553875;16.8736715
4461;Laussa;01.01.1966;47.9554303215866;14.4551670561146
4863;Seewalchen am Attersee;01.01.1966;47.9575399410662;13.5951815301022
4894;Oberhofen am Irrsee;01.01.1966;47.9577253;13.3038506
2444;Seibersdorf;01.01.1966;47.9591510335868;16.5162484663074
2563;Pottenstein;01.01.1966;47.9593355572643;16.0891853375479
2442;Unterwaltersdorf;01.01.1966;47.9593472210923;16.4282121688018
4656;Kirchham;01.01.1966;47.9595109436371;13.9013464989929
2523;Tattendorf;01.01.1966;47.9595565756717;16.3035272841322
4694;Ohlsdorf;01.01.1966;47.9599410391742;13.790196438543
3183;Freiland;01.01.1966;47.96094265;15.55486985
4596;Steinbach an der Steyr;01.01.2012;47.9613417585566;14.2741418641255
2483;Ebreichsdorf;01.01.1966;47.9620195522197;16.4055756966424
7093;Jois;01.01.1966;47.9620220935193;16.7944053677527
5203;Köstendorf;01.01.1966;47.9625334260745;13.2016144988292
4643;Pettenbach;01.01.1966;47.9641561247225;14.0184723194754
2524;Teesdorf;01.01.1966;47.9645588;16.2779077
4664;Oberweis;01.01.1966;47.9674697457735;13.8143336516981
5205;Schleedorf;01.01.1966;47.9677548943267;13.1476266947883
2540;Bad Vöslau;01.01.1966;47.9679161946275;16.2167071465567
4861;Schörfling;01.01.1966;47.9706929;13.6705447
4845;Rutzenmoos;01.01.1966;47.9717068;13.7127888
2424;Zurndorf;01.01.1966;47.9721466244212;16.9881722995405
5204;Straßwalchen;01.01.1966;47.9722482100797;13.2637560476592
2564;Weissenbach an der Triesting;01.01.1966;47.972446417729;16.015845770531
2452;Mannersdorf am Leithagebirge;01.01.1966;47.9724914655572;16.5953076033343
4542;Nußbach;01.01.1966;47.9735265149578;14.1578272130101
4594;Grünburg;01.01.1966;47.9739086417878;14.2659314227788
4890;Frankenmarkt;01.01.1966;47.9740352049908;13.4222031343353
4854;Weißenbach;01.01.1966;47.9747256;13.7085283
4860;Lenzing;01.01.1966;47.9748068154865;13.615868883187
3355;Ertl;01.01.1966;47.9774731867243;14.631277526386
3283;St. Anton an der Jeßnitz;01.01.1966;47.9781702480171;15.2384089877887
4663;Laakirchen;01.01.1966;47.9798184180055;13.8265192266675
3264;Gresten;01.01.1966;47.9823668201192;15.0323460039455
5164;Seeham;01.01.1966;47.98295045;13.0680458199327
3172;Ramsau;01.01.1966;47.9832840376503;15.828935930671
3213;Frankenfels;01.01.1966;47.984751239014;15.3014544644322
2504;Sooß;01.12.2012;47.9851483814534;16.2064056458324
5165;Berndorf bei Salzburg;01.01.1966;47.98522655;13.0685171590638
2522;Oberwaltersdorf;01.01.1966;47.9861806640019;16.3125847847652
5111;Bürmoos;01.01.1966;47.9866485869279;12.9272306296223
4552;Wartberg an der Krems;01.01.1966;47.9869076751975;14.1139213837438
7111;Parndorf;01.01.1966;47.9886877204411;16.8574943856382
3333;Böhlerwerk;01.01.1966;47.9887983036348;14.7456531832576
2453;Sommerein;01.01.1966;47.9906858504423;16.6575392409269
4844;Regau;01.01.1966;47.9907116;13.688661
4655;Vorchdorf;01.01.1966;47.9947936299549;13.9366072611382
4421;Aschach an der Steyr;01.01.1966;47.9949527175251;14.3306566805732
2441;Mitterndorf;01.01.1966;47.9952967892715;16.4719827602248
5112;Lamprechtshausen;01.01.1966;47.9957695819499;12.9584111565207
4662;Steyrermühl;01.01.1966;47.9971527988025;13.802354753712
4851;Gampern;01.01.1966;47.9984346992494;13.5558848534451
4891;Pöndorf;01.01.1966;47.9992735058624;13.3684936430658
2462;Wilfleinsdorf;01.01.1966;48.0017010265133;16.7133272227209
2502;Baden-Leesdorf;01.01.1966;48.0019833271306;16.2505460752637
2500;Baden;01.01.1966;48.0034250347127;16.2318055893066
3211;Loich;01.01.1966;48.0037464556343;15.3972065212689
2423;Deutsch Jahrndorf;01.01.1966;48.0045316896893;17.1054991328913
2512;Tribuswinkel;01.01.1966;48.0049478;16.2776543924338
5163;Mattsee;01.01.1966;48.00628985;13.1298577420608
3171;Kleinzell-Salzerbad;01.01.1966;48.0064872990654;15.620278893476
4870;Vöcklamarkt;01.01.1966;48.0077860579671;13.4963475049823
4800;Attnang-Puchheim;01.01.1966;48.0079084071511;13.7155672549477
5166;Perwang am Grabensee;01.07.2010;48.0091959915056;13.0843613909928
4693;Desselbrunn;01.01.1966;48.0092383863767;13.7599061240132
3270;Scheibbs;01.01.1966;48.0100693415851;15.1689372889686
5211;Friedburg;01.01.1966;48.010349356318;13.2316378401318
5113;St. Georgen bei Salzburg;01.01.1966;48.0103543192887;12.9294692210912
3332;Rosenau am Sonntagberg;01.01.1966;48.0104913995507;14.7447118405713
3263;Randegg;01.01.1966;48.0111412315361;14.9634762468987
3180;Lilienfeld;01.01.1966;48.0113436794644;15.5872181238132
4451;Garsten;01.01.1966;48.0113797349053;14.4038240995706
2474;Gattendorf;01.01.1966;48.0131807536134;16.9828274060268
4541;Adlwang;01.01.1966;48.0134393003871;14.2316192435848
4595;Waldneukirchen;01.01.1966;48.0139147;14.250659884812
2434;Götzendorf an der Leitha;01.01.1966;48.0142242800626;16.5765312926703
2460;Bruck an der Leitha;01.01.1966;48.01475175;16.7755597565265
2514;Traiskirchen;01.01.1966;48.014985;16.2928473
2475;Neudorf;01.01.1966;48.0150888630765;16.9279400339469
2511;Pfaffstätten;01.01.1966;48.0162685740555;16.2617870626466
4442;Kleinraming;01.01.1966;48.0174931674128;14.4809816446043
2440;Gramatneusiedl;01.01.1966;48.0176784303732;16.4677635641509
2565;Neuhaus;01.01.1966;48.0177524575946;16.0817460419639
5221;Lochen am See;01.01.1966;48.0196570515533;13.1616542138597
4840;Vöcklabruck;01.01.1966;48.0198599;13.649025
4850;Timelkam;01.01.1966;48.021498;13.593288
4892;Fornach;01.01.1966;48.0223730884838;13.442695099071
4871;Zipf;01.01.1966;48.0224845;13.5142445
5212;Schneegattern;01.01.1966;48.0230532097684;13.2960682065716
4551;Ried im Traunkreis;01.01.1966;48.0231640623003;14.0660177621757
3204;Kirchberg an der Pielach;01.01.1966;48.0234706068479;15.4251019280645
2571;Altenmarkt-Thenneberg;01.01.1966;48.0235173376056;16.0129888737622
5152;Michaelbeuern;01.01.1966;48.0243956;13.0178631
4661;Roitham;01.01.1966;48.0251449668158;13.8333178010927
2454;Trautmannsdorf an der Leitha;01.01.1966;48.0253478396148;16.6541134898691
3365;Allhartsberg;01.01.1966;48.0265127064362;14.7997188335068
2445;Leithaprodersdorf;01.10.2010;48.0286861;16.4900525
2572;Kaumberg;01.01.1966;48.0291280340287;15.9028275929451
3353;Seitenstetten;01.01.1966;48.0295910461043;14.6681126772038
3282;St. Georgen an der Leys;01.01.1966;48.0296608361907;15.2269659757124
3331;Kematen;01.01.1966;48.0298298471632;14.7679453381945
5120;St. Pantaleon;01.01.1966;48.0298478363227;12.8764976567525
4846;Redlham;01.07.2009;48.0308225558885;13.7533042345686
2482;Münchendorf;01.01.1966;48.0311458247955;16.3887371928749
4406;Steyr;01.09.2012;48.0313892;14.426158
4441;Behamberg;01.01.1966;48.0320504659263;14.4859022742792
2513;Traiskirchen;01.01.1966;48.0352002538318;16.3071273238372
4653;Eberstalzell;01.01.1966;48.0352426129966;13.9842330168722
3170;Hainfeld;01.01.1966;48.0365783515178;15.7714918320279
2534;Alland;01.01.1966;48.0367868396015;16.0769693256907
4402;Steyr;01.01.1966;48.0379004;14.4187701
4523;Neuzeug;01.01.1966;48.0394075433053;14.3301771491965
4522;Sierning;01.01.1966;48.0410456522693;14.3172366771027
5232;Kirchberg bei Mattighofen;01.01.1966;48.041498506196;13.0984490834756
4540;Bad Hall;01.01.1966;48.04183;14.2495868
2352;Gumpoldskirchen;01.01.1966;48.0424711396214;16.2862874961369
4400;Steyr;01.01.1966;48.0450625964509;14.4123255911026
4849;Puchkirchen am Trattberg;01.10.2010;48.0458809;13.566342
5141;Moosdorf;01.01.1966;48.0464475229635;12.982291008215
3160;Traisen;01.01.1966;48.046504678654;15.6133922622155
3262;Wang;01.01.1966;48.0467864263135;15.023086697203
2473;Potzneusiedl;01.01.1966;48.0469136772203;16.9388119106799
3352;St. Peter in der Au;01.01.1966;48.0470086461512;14.6252893599346
5225;Jeging;01.08.2008;48.04819587522;13.1480139551272
3242;Texing;01.01.1966;48.0482295568168;15.322246899914
2353;Guntramsdorf;01.01.1966;48.0483405;16.3132397702073
3153;Eschenau;01.01.1966;48.048424142434;15.5693372003546
4872;Neukirchen an der Vöckla;01.01.1966;48.0487645845269;13.5359547040277
2435;Ebergassing;01.01.1966;48.0488093558487;16.5151734487399
2433;Margarethen am Moos;01.01.1966;48.0488569357813;16.5957342468245
3162;Rainfeld;01.01.1966;48.0491229066384;15.7098706648997
3161;St. Veit an der Gölsen;01.01.1966;48.049615869837;15.6517924764607
2422;Pama;01.01.1966;48.0497366815686;17.0352235282243
4841;Ungenach;01.01.1966;48.050854;13.6428478
3351;Weistrach;01.01.1966;48.0510005156224;14.5765990892787
3163;Rohrbach;01.01.1966;48.051353974714;15.7461731065894
2463;Stixneusiedl;01.01.1966;48.0532565140699;16.6464127916338
4550;Kremsmünster;01.01.1966;48.0532595100825;14.1299668264932
5131;Franking;01.01.1966;48.0549426621299;12.9102633191845
2531;Gaaden;01.01.1966;48.0553935046427;16.2091229976544
2532;Heiligenkreuz im Wienerwald;01.01.1966;48.0563750257753;16.1319568974904
3203;Rabenstein an der Pielach;01.01.1966;48.0567393160326;15.4634881441976
4405;Steyr-Münichholz;01.01.1966;48.0568828159529;14.4336363964299
4654;Bad Wimsbach-Neydharting;01.01.1966;48.05992575;13.867060994513
3364;Neuhofen an der Ybbs;01.01.1966;48.0607809854269;14.856809557658
2464;Göttlesbrunn;01.01.1966;48.0621633871983;16.720300516324
4690;Schwanenstadt;01.01.1966;48.0621785044915;13.7468867944723
3251;Purgstall;01.01.1966;48.0623548156964;15.136880366272
5143;Feldkirchen bei Mattighofen;01.01.1966;48.063028476358;13.0386721181406
2471;Rohrau;01.01.1966;48.0660019617426;16.8553244997943
2325;Himberg;01.01.1966;48.0660370028015;16.437163226257
2355;Wiener Neudorf;01.01.1966;48.068162559755;16.3214474293792
3361;Aschbach Markt;01.01.1966;48.0682044484075;14.7278556930641
4532;Rohr im Kremstal;01.01.1966;48.0691395988851;14.1906817173754
2361;Laxenburg;01.01.1966;48.0696093478177;16.3519342145904
5222;Munderfing;01.01.1966;48.0697624425104;13.1786401544362
5121;Ostermiething;01.01.1966;48.0724075580226;12.8145726567078
2432;Schwadorf;01.01.1966;48.0725361690292;16.5741998178777
2465;Höflein;01.01.1966;48.0725916327192;16.7827407693525
5224;Auerbach;01.01.2009;48.0728599899281;13.1023669156051
4873;Frankenburg am Hausruck;01.01.1966;48.0728756819149;13.4799222910492
2472;Prellenkirchen;01.01.1966;48.0733117697851;16.9539998181076
4642;Sattledt;01.01.1966;48.0733286095442;14.0551889897931
3241;Kirnberg an der Mank;01.01.1966;48.0734814772162;15.3162786033095
2393;Sittendorf;01.01.1966;48.07399554212;16.1862593315183
5223;Pfaffstätt;01.01.2009;48.0745859171315;13.1453980919828
4903;Manning;01.01.2012;48.0749555779507;13.6619824209699
3261;Steinakirchen am Forst;01.01.1966;48.0751593596974;15.0594695026483
4431;Haidershofen;01.01.1966;48.0759156399411;14.4734724663496
4652;Steinerkirchen an der Traun;01.01.1966;48.0763805153346;13.9528358681903
3363;Ulmerfeld-Hausmening;01.01.1966;48.07670765;14.8271568581204
4842;Zell am Pettenfirst;01.01.1966;48.0786167537467;13.595106870603
4651;Stadl-Paura;01.01.1966;48.0787635572233;13.8722379209636
2362;Biedermannsdorf;01.01.1966;48.0800117;16.3443479798234
2521;Trumau;01.01.1966;48.080534;15.8958409
4493;Wolfern;01.01.1966;48.08088615;14.3600209383918
4875;Redleiten;01.07.2010;48.0813405961201;13.432008486596
3354;Wolfsbach;01.01.1966;48.08146588539;14.6673608042665
2481;Achau;01.01.1966;48.0818873223553;16.3849211635375
3281;Oberndorf an der Melk;01.01.1966;48.0824469212762;15.218497489431
2340;Mödling;01.01.1966;48.0830407148611;16.2908222993186
4904;Atzbach;01.01.1966;48.0838245933938;13.6989943409822
3324;Euratsfeld;01.01.1966;48.0840113;14.9059698864929
2382;Perchtoldsdorf;01.03.2012;48.0841961;16.342044
4691;Breitenschützing;01.01.1966;48.0842019236608;13.7951214680233
2351;Wiener Neudorf;01.01.1966;48.0854937238122;16.320646061854
4843;Ampflwang;01.01.1966;48.085544052092;13.5653984569419
2371;Hinterbrühl;01.01.1966;48.0856968127946;16.2416463573627
5142;Eggelsberg;01.01.1966;48.0875104419339;12.9894500031174
5132;Geretsberg;01.01.1966;48.0881109132551;12.9258125823558
2431;Kleinneusiedl;01.01.1966;48.0884548699053;16.606830858358
3325;Ferschnitz;01.01.1966;48.088768220947;14.985401105613
4407;Steyr-Gleink;01.01.1966;48.091551;14.4167732534252
4650;Lambach;01.01.1966;48.0915774695414;13.874960235166
4659;Edt bei Lambach;01.01.1966;48.0922830723214;13.8994368157965
3202;Hofstetten;01.01.1966;48.0934457502339;15.5264266657745
2421;Kittsee;01.01.1966;48.0940427864637;17.0583797103703
2533;Klausen-Leopoldsdorf;01.01.1966;48.0947871997891;15.9845947535924
4521;Schiedlberg;01.01.1966;48.0956650990922;14.2912180665392
2344;Maria Enzersdorf;01.01.1966;48.0959577660102;16.2825904940807
3362;Mauer-Öhling;01.01.1966;48.0970419221121;14.8046265244716
2372;Gießhübl;01.01.1966;48.0974793469308;16.247012543525
3233;Kilb;01.01.1966;48.0981468126718;15.4069928746002
4901;Ottnang;01.01.1966;48.0999946794865;13.6486768297056
3053;Laaben;01.01.1966;48.100359097222;15.880936644588
2413;Berg;01.01.1966;48.101711658849;17.0098359892662
3150;Wilhelmsburg;01.01.1966;48.1023366929167;15.5973576380641
4671;Neukirchen bei Lambach;01.01.1966;48.1026313017172;13.8118188870924
4692;Niederthalheim;01.01.1966;48.1028670423033;13.7513296007467
2403;Regelsbrunn;01.01.1966;48.1038415701334;16.7945276171147
4621;Sipbachzell;01.01.1966;48.105806424485;14.103825768122
2326;Maria Lanzendorf;01.01.1966;48.1065202735356;16.4341967798018
3312;Oed;01.01.1966;48.1079760393718;14.7470853562281
5230;Mattighofen;01.01.1966;48.1081284968579;13.1496871096589
3300;Amstetten;01.01.1966;48.1097856292343;14.8603687728276
4531;Kematen an der Krems;01.01.1966;48.1101371404978;14.1893694099283
2402;Maria Ellend;01.01.1966;48.1108878499098;16.6877017367879
5242;St. Johann am Walde;01.01.1966;48.1109489248004;13.2965115595187
4533;Piberbach;01.01.1966;48.1115999402603;14.21002530087
4902;Wolfsegg am Hausruck;01.01.1966;48.1116618800294;13.7024481316079
2333;Leopoldsdorf;01.01.1966;48.1116931589737;16.3945008024087
2332;Hennersdorf;01.01.1966;48.1125944851027;16.3649043193107
2405;Bad Deutsch Altenburg;01.01.1966;48.1126951;16.9253526
2392;Sulz im Wienerwald;01.01.1966;48.11284435;16.1214656023016
2334;Vösendorf;01.01.1966;48.1139777421929;16.3156154517219
2322;Zwölfaxing;01.10.2004;48.1148213922047;16.4643216974078
2404;Petronell;01.01.1966;48.1149074;16.8689343524899
3205;Weinburg;01.07.2010;48.1160817988383;15.5301229499063
2391;Kaltenleutgeben;01.01.1966;48.1161752893784;16.1908498607475
2345;Brunn am Gebirge;01.01.1966;48.1163151;16.3065285
2401;Fischamend;01.01.1966;48.1164867527928;16.61878753697
3073;Stössing;01.01.1966;48.11685725;15.8194142049465
4874;Pramet;01.06.1966;48.1190179014067;13.5026019041523
5233;Pischelsdorf am Engelbach;01.01.1966;48.1200699090441;13.0795074726241
3240;Mank;01.01.1966;48.1205438;15.3397856
3151;St. Georgen am Steinfelde;01.01.1966;48.1217571;15.6304721621111
2380;Perchtoldsdorf;01.01.1966;48.1219120026689;16.2714231852386
2331;Vösendorf;01.01.1966;48.1224886838858;16.335145774535
5231;Schalchen;01.01.1966;48.1228589;13.1718425
4641;Steinhaus;01.01.1966;48.1234242798288;14.014271857999
1300;Wien-Flughafen;01.01.1966;48.1237874376874;16.5561647307868
3074;Michelbach;01.01.1966;48.1240222;15.7501384630293
3350;Haag;01.01.1966;48.1246557397267;14.5654628340223
2324;Schwechat-Rannersdorf;01.01.1966;48.1258567828622;16.4615019800399
3372;Blindenmarkt;01.01.1966;48.1279503404219;14.9915888098985
3232;Bischofstetten;01.01.1966;48.1281144042829;15.4677398962281
4624;Pennewang;01.01.1966;48.1302179756749;13.847823910266
3311;Zeillern;01.01.1966;48.1302745571834;14.8144048224847
3304;St. Georgen am Ybbsfelde;01.05.2006;48.1306225350798;14.9531761565097
4622;Eggendorf im Traunkreis;01.01.1966;48.1306296061573;14.1443201656351
3052;Innermanzing;01.01.1966;48.1308066385462;15.9073248733153
4672;Bachmanning;01.01.1966;48.13119869627;13.7943976041151
4623;Gunskirchen;01.01.1966;48.132230245917;13.9453069362669
3250;Wieselburg;01.01.1966;48.132359447039;15.1344227282394
1423;Wien;01.06.2005;48.1323615868749;16.3637957509223
3144;Wald;01.01.1966;48.1327479;15.6932646094691
4925;Pramet;01.04.2001;48.1332437079928;13.4902312907458
3244;Ruprechtshofen;01.01.1966;48.1334572447819;15.2726359593766
5133;Gilgenberg am Weilhart;01.01.1966;48.1335712368952;12.9370223876744
2412;Wolfsthal;01.01.1966;48.1336149858447;17.0070176129239
1231;Wien Postfach;01.01.1966;48.133792740301;16.3145873997647
4432;Ernsthofen;01.01.1966;48.1345981256698;14.4878284801144
1235;Wien;01.01.1966;48.1348782;16.2837281
2384;Breitenfurt bei Wien;01.01.1966;48.135273;16.1952363
5144;Handenberg;01.01.1966;48.1355337045681;13.004908228782
1236;Wien;01.01.1966;48.1377895;16.2580726
2320;Schwechat;01.01.1966;48.1379465340149;16.4744754346982
4924;Waldzell;01.01.1966;48.1390092834402;13.4242797276687
1230;Wien;01.01.1966;48.1393523;16.3048854
4674;Altenhof am Hausruck;01.01.1966;48.1397129563471;13.6915830674102
3252;Petzenkirchen;01.01.1966;48.1405282450872;15.1634463059032
5241;Maria Schmolln;01.01.1966;48.1408498277922;13.2161852794503
4923;Lohnsburg;01.01.1966;48.1408940411693;13.3941148762057
4501;Neuhofen an der Krems;01.01.1966;48.1408952349807;14.2192092368136
3243;St. Leonhard am Forst;01.01.1966;48.1424363;15.2874117
3033;Altlengbach;01.01.1966;48.1424685;15.907985882
1107;Wien;01.01.1966;48.1426677;16.4022404
4673;Gaspoltshofen;01.01.1966;48.142929948874;13.7362950173272
3314;Strengberg;01.01.1966;48.1431867424251;14.6475254730898
1239;Wien;01.01.1966;48.1433232454931;16.3533496573257
4492;Hofkirchen im Traunkreis;01.01.1966;48.1433852266669;14.374967397272
2410;Hainburg an der Donau;01.01.1966;48.1436395494065;16.9432479074338
4484;Kronstorf;01.01.1966;48.1438524052364;14.4610386944469
3231;St. Margarethen an der Sierning;01.01.1966;48.1442672;15.4713790324319
3371;Neumarkt an der Ybbs;01.01.1966;48.1442790974765;15.0670039149814
3200;Ober-Grafendorf;01.01.1966;48.14446545;15.5753950668192
2305;Eckartsau;01.01.1966;48.1448175188436;16.7967195270242
4502;St. Marien;01.01.1966;48.1449514840327;14.2766309121994
1108;Wien;01.01.1966;48.1458382045237;16.3782266668095
4920;Schildorn;01.07.2008;48.1459233915958;13.4607108702442
4682;Geboltskirchen;01.01.1966;48.1475612971714;13.6460006529384
4906;Eberschwang;01.01.1966;48.1482421768702;13.5555498950066
4483;Hargelsberg;01.01.1966;48.1494434662991;14.4259699467373
2304;Orth an der Donau;01.01.1966;48.1509920631204;16.665162103506
1238;Wien;01.01.1966;48.1512645;16.2667244
4609;Thalheim bei Wels;01.01.1966;48.1518896863485;14.0340645397249
5122;Ach;01.01.1966;48.1520705505068;12.8320139481504
4625;Offenhausen;01.01.1966;48.1533110799362;13.829977359662
4511;Allhaming;01.01.1966;48.1535652734134;14.1746283151328
1113;Wien;01.01.1966;48.1549848;16.4662266
3373;Kemmelbach;01.01.1966;48.1550595982716;15.0964269025621
4604;Wels;01.01.1966;48.1551038;14.0002412
3313;Wallsee;01.01.1966;48.155202265727;14.7195417528752
3383;Hürm;01.01.1966;48.1567035680052;15.4169626477147
5251;Höhnhart;01.01.1966;48.1574314123007;13.2694388613187
3051;St. Christophen;01.01.1966;48.1589732;15.893364854733
4601;Wels;01.01.1966;48.1590538065239;14.0234692950283
2381;Laab im Walde;01.01.1966;48.1594860510604;16.1590988721851
5261;Uttendorf;01.01.1966;48.1597934385364;13.124569627987
3104;St. Pölten-Harland;01.01.1966;48.16064605;15.6365813338916
1127;Wien;01.01.1966;48.1609086;16.3271952
4491;Niederneukirchen;01.01.1966;48.1621393409422;14.337991159264
3012;Wolfsgraben;01.01.1966;48.1633474107063;16.1232313642625
3376;St. Martin-Karlsbach;01.07.2009;48.1634458947901;15.0200514457287
4616;Weißkirchen;01.01.1966;48.1636589070692;14.1180120911149
4603;Wels;01.01.1966;48.1649487;14.011729
3072;Kasten bei Böheimkirchen;01.01.1966;48.1653039706729;15.7664196163321
1125;Wien;01.01.1966;48.1668448;16.3111241
4600;Wels;01.01.1966;48.1670336;14.0205157
4606;Wels;01.01.1966;48.1682778;14.0485295
1109;Wien;01.01.1966;48.16831115;16.3467729
1134;Wien;01.01.1966;48.1692744;16.2856979
1110;Wien;01.01.1966;48.1696740010306;16.4252374069253
4681;Rottenbach;01.01.1966;48.1709561169053;13.6673035219259
3253;Erlauf;01.01.1966;48.1711646526748;15.1856786596477
3321;Ardagger;01.01.1966;48.1718362699344;14.8238529269926
3143;Pyhra;01.01.1966;48.17266155;15.7065952123187
1130;Wien;01.01.1966;48.17303285;16.278363207384
4300;St. Valentin;01.01.1966;48.1731004;14.5360574278167
1104;Wien;01.01.1966;48.1736788;16.3625907
1122;Wien;01.01.1966;48.1742511646425;16.3331937269476
4633;Kematen am Innbach;01.01.1966;48.1744773991522;13.8635826443007
1101;Wien Postfach;01.01.1966;48.174699;16.3947558
3031;Rekawinkel;01.01.1966;48.1749487030334;16.0359119839591
1100;Wien;01.01.1966;48.1760137;16.3687822
